Label,pattern_size,pattern_energy
DSC_1104_RAB937v,11,1205.088847673
DSC_1104_RAB937v,16,1165.542351651
DSC_1104_RAB937v,21,1229.499092686
DSC_1104_RAB937v,26,1266.545769036
DSC_1104_RAB937v,31,1233.725586351
DSC_1104_RAB937v,36,1141.805137386
DSC_1104_RAB937v,41,1019.599292211
DSC_1104_RAB937v,46,893.259968126
DSC_1104_RAB937v,51,779.632763779
DSC_1104_RAB937v,56,686.637940713
DSC_1104_RAB937v,61,615.723346655
DSC_1104_RAB937v,66,564.394866026
DSC_1104_RAB937v,71,528.340648048
DSC_1104_RAB937v,76,503.011790266
DSC_1104_RAB937v,81,484.551221757
DSC_1104_RAB937v,86,470.121244629
DSC_1104_RAB937v,91,457.844834083
DSC_1104_RAB937v,96,446.589873306
DSC_1104_RAB937v,101,435.739036230
DSC_1104_RAB937v,106,425.002645341
DSC_1104_RAB937v,111,414.285249345
DSC_1104_RAB937v,116,403.596567987
DSC_1213_RAB1049d,1,133.933432095
DSC_1213_RAB1049d,6,563.201777752
DSC_1213_RAB1049d,11,503.030578749
DSC_1213_RAB1049d,16,435.294024224
DSC_1213_RAB1049d,21,410.520126278
DSC_1213_RAB1049d,26,422.611408794
DSC_1213_RAB1049d,31,453.118125396
DSC_1213_RAB1049d,36,490.354395576
DSC_1213_RAB1049d,41,527.986377539
DSC_1213_RAB1049d,46,562.505428534
DSC_1213_RAB1049d,51,592.010057331
DSC_1213_RAB1049d,56,615.423180097
DSC_1213_RAB1049d,61,632.089563078
DSC_1213_RAB1049d,66,641.672836492
DSC_1213_RAB1049d,71,644.179113580
DSC_1213_RAB1049d,76,639.976604687
DSC_1213_RAB1049d,81,629.761293581
DSC_1213_RAB1049d,86,614.474986424
DSC_1213_RAB1049d,91,595.201638205
DSC_1213_RAB1049d,96,573.066777579
DSC_1213_RAB1049d,101,549.154001446
DSC_1213_RAB1049d,106,524.444827684
DSC_1213_RAB1049d,111,499.781043657
DSC_1213_RAB1049d,116,475.846570691
DSC_1216_RAB1049v,1,245.490090949
DSC_1216_RAB1049v,6,1114.527416728
DSC_1216_RAB1049v,11,1444.824179685
DSC_1216_RAB1049v,16,1622.972591308
DSC_1216_RAB1049v,21,1705.322046187
DSC_1216_RAB1049v,26,1774.477874164
DSC_1216_RAB1049v,31,1871.903649758
DSC_1216_RAB1049v,36,1991.509289556
DSC_1216_RAB1049v,41,2115.147549968
DSC_1216_RAB1049v,46,2227.546887247
DSC_1216_RAB1049v,51,2317.538754271
DSC_1216_RAB1049v,56,2377.364446289
DSC_1216_RAB1049v,61,2402.612490126
DSC_1216_RAB1049v,66,2392.254367222
DSC_1216_RAB1049v,71,2348.278733281
DSC_1216_RAB1049v,76,2274.952803169
DSC_1216_RAB1049v,81,2177.958568428
DSC_1216_RAB1049v,86,2063.605212899
DSC_1216_RAB1049v,91,1938.211155164
DSC_1216_RAB1049v,96,1807.669572481
DSC_1216_RAB1049v,101,1677.173447188
DSC_1216_RAB1049v,106,1551.064429572
DSC_1216_RAB1049v,111,1432.769148794
DSC_1216_RAB1049v,116,1324.792461555
DSC_1234_RAB1054d,1,120.541495687
DSC_1234_RAB1054d,6,788.887455451
DSC_1234_RAB1054d,11,770.684991821
DSC_1234_RAB1054d,16,487.628909077
DSC_1234_RAB1054d,21,386.747386712
DSC_1234_RAB1054d,26,405.009731923
DSC_1234_RAB1054d,31,442.067576902
DSC_1234_RAB1054d,36,478.165451989
DSC_1234_RAB1054d,41,510.392155070
DSC_1234_RAB1054d,46,537.851035016
DSC_1234_RAB1054d,51,559.861174903
DSC_1234_RAB1054d,56,575.977284107
DSC_1234_RAB1054d,61,586.222519009
DSC_1234_RAB1054d,66,591.154196395
DSC_1234_RAB1054d,71,591.739568483
DSC_1234_RAB1054d,76,589.142398048
DSC_1234_RAB1054d,81,584.513832272
DSC_1234_RAB1054d,86,578.838889355
DSC_1234_RAB1054d,91,572.852712465
DSC_1234_RAB1054d,96,567.021534718
DSC_1234_RAB1054d,101,561.570175500
DSC_1234_RAB1054d,106,556.536871315
DSC_1234_RAB1054d,111,551.835553921
DSC_1234_RAB1054d,116,547.313222332
DSC_1237_RAB1054v,1,172.180941591
DSC_1237_RAB1054v,6,1006.801757356
DSC_1237_RAB1054v,11,1229.171001041
DSC_1237_RAB1054v,16,1357.880978280
DSC_1237_RAB1054v,21,1477.534417527
DSC_1237_RAB1054v,26,1586.014807868
DSC_1237_RAB1054v,31,1689.874095833
DSC_1237_RAB1054v,36,1788.172212431
DSC_1237_RAB1054v,41,1880.607090357
DSC_1237_RAB1054v,46,1967.513445005
DSC_1237_RAB1054v,51,2047.466683083
DSC_1237_RAB1054v,56,2117.480353139
DSC_1237_RAB1054v,61,2174.708098344
DSC_1237_RAB1054v,66,2217.737331589
DSC_1237_RAB1054v,71,2246.855344932
DSC_1237_RAB1054v,76,2263.617601336
DSC_1237_RAB1054v,81,2270.209561963
DSC_1237_RAB1054v,86,2268.904094303
DSC_1237_RAB1054v,91,2261.711959399
DSC_1237_RAB1054v,96,2250.218623811
DSC_1237_RAB1054v,101,2235.552740068
DSC_1237_RAB1054v,106,2218.438277005
DSC_1237_RAB1054v,111,2199.282657185
DSC_1237_RAB1054v,116,2178.273783886
DSC_1254_RAB1099d,1,151.010799624
DSC_1254_RAB1099d,6,848.602161852
DSC_1254_RAB1099d,11,1006.208843119
DSC_1254_RAB1099d,16,1023.158993513
DSC_1254_RAB1099d,21,1067.566939619
DSC_1254_RAB1099d,26,1149.058613993
DSC_1254_RAB1099d,31,1237.347379323
DSC_1254_RAB1099d,36,1317.292971049
DSC_1254_RAB1099d,41,1385.316876722
DSC_1254_RAB1099d,46,1441.246521944
DSC_1254_RAB1099d,51,1485.048985970
DSC_1254_RAB1099d,56,1516.378821571
DSC_1254_RAB1099d,61,1534.986927137
DSC_1254_RAB1099d,66,1541.099952840
DSC_1254_RAB1099d,71,1535.540924891
DSC_1254_RAB1099d,76,1519.640676394
DSC_1254_RAB1099d,81,1495.054301215
DSC_1254_RAB1099d,86,1463.568582813
DSC_1254_RAB1099d,91,1426.946866365
DSC_1254_RAB1099d,96,1386.823892775
DSC_1254_RAB1099d,101,1344.645630718
DSC_1254_RAB1099d,106,1301.643287887
DSC_1254_RAB1099d,111,1258.829473166
DSC_1254_RAB1099d,116,1217.006970080
DSC_1257_RAB1099v,1,251.022292220
DSC_1257_RAB1099v,6,1189.436184840
DSC_1257_RAB1099v,11,1421.754112593
DSC_1257_RAB1099v,16,1528.534979490
DSC_1257_RAB1099v,21,1608.515441797
DSC_1257_RAB1099v,26,1696.214380709
DSC_1257_RAB1099v,31,1798.263545969
DSC_1257_RAB1099v,36,1907.862447111
DSC_1257_RAB1099v,41,2018.966442925
DSC_1257_RAB1099v,46,2126.885392719
DSC_1257_RAB1099v,51,2227.243685017
DSC_1257_RAB1099v,56,2316.099741953
DSC_1257_RAB1099v,61,2390.442873770
DSC_1257_RAB1099v,66,2448.563243742
DSC_1257_RAB1099v,71,2490.130743407
DSC_1257_RAB1099v,76,2515.988930353
DSC_1257_RAB1099v,81,2527.778904886
DSC_1257_RAB1099v,86,2527.532103596
DSC_1257_RAB1099v,91,2517.325130502
DSC_1257_RAB1099v,96,2499.044186106
DSC_1257_RAB1099v,101,2474.257757940
DSC_1257_RAB1099v,106,2444.180798404
DSC_1257_RAB1099v,111,2409.702069588
DSC_1257_RAB1099v,116,2371.445658469
DSC_1258_RAB1100d,1,154.444866678
DSC_1258_RAB1100d,6,727.877083275
DSC_1258_RAB1100d,11,813.093761497
DSC_1258_RAB1100d,16,961.340375096
DSC_1258_RAB1100d,21,1129.616268831
DSC_1258_RAB1100d,26,1261.126756106
DSC_1258_RAB1100d,31,1349.036630404
DSC_1258_RAB1100d,36,1396.730059696
DSC_1258_RAB1100d,41,1409.074572136
DSC_1258_RAB1100d,46,1391.895329797
DSC_1258_RAB1100d,51,1352.209056914
DSC_1258_RAB1100d,56,1297.555932831
DSC_1258_RAB1100d,61,1234.860853926
DSC_1258_RAB1100d,66,1169.556813362
DSC_1258_RAB1100d,71,1105.282935354
DSC_1258_RAB1100d,76,1044.072001479
DSC_1258_RAB1100d,81,986.783215689
DSC_1258_RAB1100d,86,933.561285614
DSC_1258_RAB1100d,91,884.198889027
DSC_1258_RAB1100d,96,838.369655284
DSC_1258_RAB1100d,101,795.749162826
DSC_1258_RAB1100d,106,756.060550249
DSC_1258_RAB1100d,111,719.078641408
DSC_1258_RAB1100d,116,684.616772401
DSC_1261_RAB1100v,1,296.473413394
DSC_1261_RAB1100v,6,1265.134143452
DSC_1261_RAB1100v,11,1341.729624546
DSC_1261_RAB1100v,16,1407.480154625
DSC_1261_RAB1100v,21,1545.172063213
DSC_1261_RAB1100v,26,1693.871702523
DSC_1261_RAB1100v,31,1817.475517789
DSC_1261_RAB1100v,36,1898.388379717
DSC_1261_RAB1100v,41,1934.289634874
DSC_1261_RAB1100v,46,1932.681344656
DSC_1261_RAB1100v,51,1903.865402756
DSC_1261_RAB1100v,56,1856.662706485
DSC_1261_RAB1100v,61,1797.092110607
DSC_1261_RAB1100v,66,1728.746482640
DSC_1261_RAB1100v,71,1653.737669449
DSC_1261_RAB1100v,76,1573.556472689
DSC_1261_RAB1100v,81,1489.608205841
DSC_1261_RAB1100v,86,1403.431891483
DSC_1261_RAB1100v,91,1316.707252111
DSC_1261_RAB1100v,96,1231.158388211
DSC_1261_RAB1100v,101,1148.428700376
DSC_1261_RAB1100v,106,1069.970093897
DSC_1261_RAB1100v,111,996.962474138
DSC_1261_RAB1100v,116,930.268017895
DSC_1262_RAB1101d,1,142.190578301
DSC_1262_RAB1101d,6,726.304844834
DSC_1262_RAB1101d,11,782.147136069
DSC_1262_RAB1101d,16,851.662280996
DSC_1262_RAB1101d,21,943.054293914
DSC_1262_RAB1101d,26,1010.324499360
DSC_1262_RAB1101d,31,1052.994338139
DSC_1262_RAB1101d,36,1074.198310159
DSC_1262_RAB1101d,41,1074.721392162
DSC_1262_RAB1101d,46,1055.648958242
DSC_1262_RAB1101d,51,1020.004036767
DSC_1262_RAB1101d,56,972.385557454
DSC_1262_RAB1101d,61,917.848007840
DSC_1262_RAB1101d,66,860.949795230
DSC_1262_RAB1101d,71,805.226496122
DSC_1262_RAB1101d,76,753.028354112
DSC_1262_RAB1101d,81,705.600369726
DSC_1262_RAB1101d,86,663.302087317
DSC_1262_RAB1101d,91,625.884567186
DSC_1262_RAB1101d,96,592.761285541
DSC_1262_RAB1101d,101,563.227365657
DSC_1262_RAB1101d,106,536.607889915
DSC_1262_RAB1101d,111,512.336857134
DSC_1262_RAB1101d,116,489.982946312
DSC_1266_RAB1101v,1,261.505838801
DSC_1266_RAB1101v,6,1183.821911064
DSC_1266_RAB1101v,11,1317.549337373
DSC_1266_RAB1101v,16,1413.095452602
DSC_1266_RAB1101v,21,1522.363388895
DSC_1266_RAB1101v,26,1621.263079345
DSC_1266_RAB1101v,31,1698.927913159
DSC_1266_RAB1101v,36,1749.895413480
DSC_1266_RAB1101v,41,1772.676957526
DSC_1266_RAB1101v,46,1769.553627529
DSC_1266_RAB1101v,51,1744.885950925
DSC_1266_RAB1101v,56,1703.680741904
DSC_1266_RAB1101v,61,1650.651209914
DSC_1266_RAB1101v,66,1589.735598534
DSC_1266_RAB1101v,71,1523.988514425
DSC_1266_RAB1101v,76,1455.692452262
DSC_1266_RAB1101v,81,1386.544107733
DSC_1266_RAB1101v,86,1317.825867596
DSC_1266_RAB1101v,91,1250.527816517
DSC_1266_RAB1101v,96,1185.423381852
DSC_1266_RAB1101v,101,1123.111460212
DSC_1266_RAB1101v,106,1064.042183912
DSC_1266_RAB1101v,111,1008.535217115
DSC_1266_RAB1101v,116,956.796038791
DSC_1304_RAB1144d,1,191.446246997
DSC_1304_RAB1144d,6,506.929526024
DSC_1304_RAB1144d,11,483.428991542
DSC_1304_RAB1144d,16,527.284743225
DSC_1304_RAB1144d,21,558.256565248
DSC_1304_RAB1144d,26,565.072191472
DSC_1304_RAB1144d,31,545.193170066
DSC_1304_RAB1144d,36,504.285331460
DSC_1304_RAB1144d,41,453.064287841
DSC_1304_RAB1144d,46,401.672258899
DSC_1304_RAB1144d,51,356.733199109
DSC_1304_RAB1144d,56,321.099391580
DSC_1304_RAB1144d,61,294.852061625
DSC_1304_RAB1144d,66,276.571362497
DSC_1304_RAB1144d,71,264.371405126
DSC_1304_RAB1144d,76,256.510174926
DSC_1304_RAB1144d,81,251.619763383
DSC_1304_RAB1144d,86,248.713501648
DSC_1304_RAB1144d,91,247.108433229
DSC_1304_RAB1144d,96,246.339718445
DSC_1304_RAB1144d,101,246.091849156
DSC_1304_RAB1144d,106,246.150565621
DSC_1304_RAB1144d,111,246.370017827
DSC_1304_RAB1144d,116,246.650738479
DSC_1307_RAB1144v,1,211.119714990
DSC_1307_RAB1144v,6,967.607256220
DSC_1307_RAB1144v,11,1102.417060735
DSC_1307_RAB1144v,16,1167.766083415
DSC_1307_RAB1144v,21,1211.716406688
DSC_1307_RAB1144v,26,1228.454378457
DSC_1307_RAB1144v,31,1207.051327632
DSC_1307_RAB1144v,36,1140.705777289
DSC_1307_RAB1144v,41,1038.583893593
DSC_1307_RAB1144v,46,919.180493517
DSC_1307_RAB1144v,51,800.704819464
DSC_1307_RAB1144v,56,696.036319079
DSC_1307_RAB1144v,61,611.599324669
DSC_1307_RAB1144v,66,548.266854651
DSC_1307_RAB1144v,71,503.171484129
DSC_1307_RAB1144v,76,471.765088387
DSC_1307_RAB1144v,81,449.509455006
DSC_1307_RAB1144v,86,432.799945160
DSC_1307_RAB1144v,91,419.178049961
DSC_1307_RAB1144v,96,407.153443952
DSC_1307_RAB1144v,101,395.917563220
DSC_1307_RAB1144v,106,385.091629097
DSC_1307_RAB1144v,111,374.544674207
DSC_1307_RAB1144v,116,364.277172736
DSC_1415_RAB1140d,1,300.139336039
DSC_1415_RAB1140d,6,984.347812273
DSC_1415_RAB1140d,11,895.574313806
DSC_1415_RAB1140d,16,1086.939939286
DSC_1415_RAB1140d,21,1250.135327212
DSC_1415_RAB1140d,26,1331.802674221
DSC_1415_RAB1140d,31,1323.185350793
DSC_1415_RAB1140d,36,1240.459903796
DSC_1415_RAB1140d,41,1113.239481409
DSC_1415_RAB1140d,46,970.694141835
DSC_1415_RAB1140d,51,834.361173280
DSC_1415_RAB1140d,56,716.800308607
DSC_1415_RAB1140d,61,623.041588958
DSC_1415_RAB1140d,66,552.805344261
DSC_1415_RAB1140d,71,502.664176690
DSC_1415_RAB1140d,76,467.899428525
DSC_1415_RAB1140d,81,443.879538685
DSC_1415_RAB1140d,86,426.822281950
DSC_1415_RAB1140d,91,414.001226735
DSC_1415_RAB1140d,96,403.620987577
DSC_1415_RAB1140d,101,394.579798063
DSC_1415_RAB1140d,106,386.244031752
DSC_1415_RAB1140d,111,378.276728431
DSC_1415_RAB1140d,116,370.520371471
DSC_1418_RAB1140v,1,297.301551326
DSC_1418_RAB1140v,6,1137.450155676
DSC_1418_RAB1140v,11,1186.752531904
DSC_1418_RAB1140v,16,1353.124114575
DSC_1418_RAB1140v,21,1510.093400659
DSC_1418_RAB1140v,26,1599.974048289
DSC_1418_RAB1140v,31,1612.890849612
DSC_1418_RAB1140v,36,1554.371304857
DSC_1418_RAB1140v,41,1444.687517874
DSC_1418_RAB1140v,46,1308.999284129
DSC_1418_RAB1140v,51,1168.329102369
DSC_1418_RAB1140v,56,1036.371758443
DSC_1418_RAB1140v,61,920.147966269
DSC_1418_RAB1140v,66,821.957669446
DSC_1418_RAB1140v,71,741.299784126
DSC_1418_RAB1140v,76,676.300862658
DSC_1418_RAB1140v,81,624.607153838
DSC_1418_RAB1140v,86,583.857505864
DSC_1418_RAB1140v,91,551.890906948
DSC_1418_RAB1140v,96,526.818305425
DSC_1418_RAB1140v,101,507.036429514
DSC_1418_RAB1140v,106,491.220882877
DSC_1418_RAB1140v,111,478.308608349
DSC_1418_RAB1140v,116,467.473164054
DSC_1443_RAB1232d,1,102.930449103
DSC_1443_RAB1232d,6,361.681026731
DSC_1443_RAB1232d,11,375.395294346
DSC_1443_RAB1232d,16,430.725366905
DSC_1443_RAB1232d,21,495.638580953
DSC_1443_RAB1232d,26,553.709445939
DSC_1443_RAB1232d,31,591.916462164
DSC_1443_RAB1232d,36,610.039343037
DSC_1443_RAB1232d,41,614.550380406
DSC_1443_RAB1232d,46,612.178300079
DSC_1443_RAB1232d,51,607.043569040
DSC_1443_RAB1232d,56,600.570472426
DSC_1443_RAB1232d,61,592.642546552
DSC_1443_RAB1232d,66,582.739126719
DSC_1443_RAB1232d,71,570.555108015
DSC_1443_RAB1232d,76,556.163878118
DSC_1443_RAB1232d,81,539.944685502
DSC_1443_RAB1232d,86,522.444306462
DSC_1443_RAB1232d,91,504.253900481
DSC_1443_RAB1232d,96,485.925613333
DSC_1443_RAB1232d,101,467.925681624
DSC_1443_RAB1232d,106,450.615374223
DSC_1443_RAB1232d,111,434.249278488
DSC_1443_RAB1232d,116,418.984025597
DSC_1446_RAB1232v,1,236.438902729
DSC_1446_RAB1232v,6,1226.656600740
DSC_1446_RAB1232v,11,995.183820747
DSC_1446_RAB1232v,16,859.749858277
DSC_1446_RAB1232v,21,905.623969880
DSC_1446_RAB1232v,26,939.237993392
DSC_1446_RAB1232v,31,936.284563843
DSC_1446_RAB1232v,36,907.055243717
DSC_1446_RAB1232v,41,863.954591439
DSC_1446_RAB1232v,46,815.047700916
DSC_1446_RAB1232v,51,764.686605740
DSC_1446_RAB1232v,56,715.052567455
DSC_1446_RAB1232v,61,667.208537821
DSC_1446_RAB1232v,66,621.685078890
DSC_1446_RAB1232v,71,578.788773619
DSC_1446_RAB1232v,76,538.747880657
DSC_1446_RAB1232v,81,501.761225502
DSC_1446_RAB1232v,86,467.996647450
DSC_1446_RAB1232v,91,437.570637163
DSC_1446_RAB1232v,96,410.529116986
DSC_1446_RAB1232v,101,386.836187025
DSC_1446_RAB1232v,106,366.374017972
DSC_1446_RAB1232v,111,348.951497225
DSC_1446_RAB1232v,116,334.319770234
DSC_1451_RAB1234d,1,54.692424788
DSC_1451_RAB1234d,6,251.284090311
DSC_1451_RAB1234d,11,304.146023363
DSC_1451_RAB1234d,16,365.012874002
DSC_1451_RAB1234d,21,418.599076480
DSC_1451_RAB1234d,26,454.494166614
DSC_1451_RAB1234d,31,473.642782813
DSC_1451_RAB1234d,36,480.600247828
DSC_1451_RAB1234d,41,479.447936299
DSC_1451_RAB1234d,46,472.488599993
DSC_1451_RAB1234d,51,460.853284773
DSC_1451_RAB1234d,56,445.488889845
DSC_1451_RAB1234d,61,427.617116313
DSC_1451_RAB1234d,66,408.673044569
DSC_1451_RAB1234d,71,390.045477221
DSC_1451_RAB1234d,76,372.849511934
DSC_1451_RAB1234d,81,357.811683667
DSC_1451_RAB1234d,86,345.263152634
DSC_1451_RAB1234d,91,335.204718619
DSC_1451_RAB1234d,96,327.405936421
DSC_1451_RAB1234d,101,321.506278424
DSC_1451_RAB1234d,106,317.099840349
DSC_1451_RAB1234d,111,313.794425918
DSC_1451_RAB1234d,116,311.245872732
DSC_1454_RAB1234v,1,212.124960102
DSC_1454_RAB1234v,6,883.102662458
DSC_1454_RAB1234v,11,1094.891832037
DSC_1454_RAB1234v,16,1257.601766583
DSC_1454_RAB1234v,21,1370.198345128
DSC_1454_RAB1234v,26,1454.404827186
DSC_1454_RAB1234v,31,1524.485727415
DSC_1454_RAB1234v,36,1570.310054828
DSC_1454_RAB1234v,41,1579.824700146
DSC_1454_RAB1234v,46,1550.126429642
DSC_1454_RAB1234v,51,1486.210789643
DSC_1454_RAB1234v,56,1397.326559811
DSC_1454_RAB1234v,61,1294.047068120
DSC_1454_RAB1234v,66,1186.260622624
DSC_1454_RAB1234v,71,1081.974395499
DSC_1454_RAB1234v,76,986.801212003
DSC_1454_RAB1234v,81,903.951628700
DSC_1454_RAB1234v,86,834.555192647
DSC_1454_RAB1234v,91,778.163256544
DSC_1454_RAB1234v,96,733.314254585
DSC_1454_RAB1234v,101,698.059151645
DSC_1454_RAB1234v,106,670.371911856
DSC_1454_RAB1234v,111,648.410437916
DSC_1454_RAB1234v,116,630.640745470
DSC_1472_RAB1274d,1,136.850375611
DSC_1472_RAB1274d,6,592.054843757
DSC_1472_RAB1274d,11,570.453156994
DSC_1472_RAB1274d,16,587.757487939
DSC_1472_RAB1274d,21,618.090565578
DSC_1472_RAB1274d,26,645.347877498
DSC_1472_RAB1274d,31,666.511077474
DSC_1472_RAB1274d,36,682.410968236
DSC_1472_RAB1274d,41,695.042799589
DSC_1472_RAB1274d,46,705.695387745
DSC_1472_RAB1274d,51,714.710937973
DSC_1472_RAB1274d,56,721.905778118
DSC_1472_RAB1274d,61,726.980238630
DSC_1472_RAB1274d,66,729.722306774
DSC_1472_RAB1274d,71,730.053278764
DSC_1472_RAB1274d,76,728.005290195
DSC_1472_RAB1274d,81,723.685382874
DSC_1472_RAB1274d,86,717.245923423
DSC_1472_RAB1274d,91,708.864914158
DSC_1472_RAB1274d,96,698.734734165
DSC_1472_RAB1274d,101,687.055099621
DSC_1472_RAB1274d,106,674.029681209
DSC_1472_RAB1274d,111,659.862851599
DSC_1472_RAB1274d,116,644.757128631
DSC_1475_RAB1274v,1,240.273340670
DSC_1475_RAB1274v,6,1378.285169500
DSC_1475_RAB1274v,11,1490.519874642
DSC_1475_RAB1274v,16,1457.476314842
DSC_1475_RAB1274v,21,1590.489263332
DSC_1475_RAB1274v,26,1685.009299149
DSC_1475_RAB1274v,31,1677.033923608
DSC_1475_RAB1274v,36,1591.767161865
DSC_1475_RAB1274v,41,1471.518364431
DSC_1475_RAB1274v,46,1349.249301071
DSC_1475_RAB1274v,51,1242.785556547
DSC_1475_RAB1274v,56,1157.561114515
DSC_1475_RAB1274v,61,1091.693358340
DSC_1475_RAB1274v,66,1040.372211643
DSC_1475_RAB1274v,71,998.577145061
DSC_1475_RAB1274v,76,962.282756880
DSC_1475_RAB1274v,81,928.721127036
DSC_1475_RAB1274v,86,896.215106334
DSC_1475_RAB1274v,91,863.890752751
DSC_1475_RAB1274v,96,831.408417077
DSC_1475_RAB1274v,101,798.754613940
DSC_1475_RAB1274v,106,766.095569203
DSC_1475_RAB1274v,111,733.680522891
DSC_1475_RAB1274v,116,701.780735612
DSC_1481_RAB1278d,1,48.197044567
DSC_1481_RAB1278d,6,239.613672393
DSC_1481_RAB1278d,11,281.631469859
DSC_1481_RAB1278d,16,312.732415401
DSC_1481_RAB1278d,21,323.389924825
DSC_1481_RAB1278d,26,318.773592523
DSC_1481_RAB1278d,31,307.639514169
DSC_1481_RAB1278d,36,295.691494694
DSC_1481_RAB1278d,41,285.682774489
DSC_1481_RAB1278d,46,278.203481349
DSC_1481_RAB1278d,51,272.663734579
DSC_1481_RAB1278d,56,268.135879583
DSC_1481_RAB1278d,61,263.801400042
DSC_1481_RAB1278d,66,259.093352012
DSC_1481_RAB1278d,71,253.706299719
DSC_1481_RAB1278d,76,247.562759680
DSC_1481_RAB1278d,81,240.761777987
DSC_1481_RAB1278d,86,233.518946825
DSC_1481_RAB1278d,91,226.106391421
DSC_1481_RAB1278d,96,218.801321045
DSC_1481_RAB1278d,101,211.847506791
DSC_1481_RAB1278d,106,205.431640378
DSC_1481_RAB1278d,111,199.673248396
DSC_1481_RAB1278d,116,194.625849793
DSC_1484_RAB1278v,1,198.151258786
DSC_1484_RAB1278v,6,846.364538519
DSC_1484_RAB1278v,11,1117.353394226
DSC_1484_RAB1278v,16,1209.598977565
DSC_1484_RAB1278v,21,1241.600992873
DSC_1484_RAB1278v,26,1298.544259827
DSC_1484_RAB1278v,31,1379.968150646
DSC_1484_RAB1278v,36,1461.106643789
DSC_1484_RAB1278v,41,1528.939394692
DSC_1484_RAB1278v,46,1579.663887966
DSC_1484_RAB1278v,51,1612.422735958
DSC_1484_RAB1278v,56,1626.994142961
DSC_1484_RAB1278v,61,1623.570417217
DSC_1484_RAB1278v,66,1603.006564512
DSC_1484_RAB1278v,71,1566.946463286
DSC_1484_RAB1278v,76,1517.730563589
DSC_1484_RAB1278v,81,1458.160890738
DSC_1484_RAB1278v,86,1391.221470895
DSC_1484_RAB1278v,91,1319.823408786
DSC_1484_RAB1278v,96,1246.614346315
DSC_1484_RAB1278v,101,1173.858725941
DSC_1484_RAB1278v,106,1103.381937001
DSC_1484_RAB1278v,111,1036.563638169
DSC_1484_RAB1278v,116,974.364242271
DSC_1502_RAB1286d,1,252.646454763
DSC_1502_RAB1286d,6,748.515245175
DSC_1502_RAB1286d,11,869.865161900
DSC_1502_RAB1286d,16,908.036504729
DSC_1502_RAB1286d,21,914.922859585
DSC_1502_RAB1286d,26,920.868839156
DSC_1502_RAB1286d,31,931.692193442
DSC_1502_RAB1286d,36,948.358479560
DSC_1502_RAB1286d,41,969.819262369
DSC_1502_RAB1286d,46,992.734837809
DSC_1502_RAB1286d,51,1013.396109936
DSC_1502_RAB1286d,56,1029.304521761
DSC_1502_RAB1286d,61,1039.360672061
DSC_1502_RAB1286d,66,1043.421454047
DSC_1502_RAB1286d,71,1041.869413323
DSC_1502_RAB1286d,76,1035.353979172
DSC_1502_RAB1286d,81,1024.654148076
DSC_1502_RAB1286d,86,1010.600545889
DSC_1502_RAB1286d,91,994.022040748
DSC_1502_RAB1286d,96,975.707830777
DSC_1502_RAB1286d,101,956.378853715
DSC_1502_RAB1286d,106,936.670971841
DSC_1502_RAB1286d,111,917.124464891
DSC_1502_RAB1286d,116,898.180768032
DSC_1505_RAB1286v,1,257.484656860
DSC_1505_RAB1286v,6,821.597308943
DSC_1505_RAB1286v,11,1010.342720318
DSC_1505_RAB1286v,16,1161.736380606
DSC_1505_RAB1286v,21,1243.718244448
DSC_1505_RAB1286v,26,1252.765721835
DSC_1505_RAB1286v,31,1222.534837787
DSC_1505_RAB1286v,36,1174.804140874
DSC_1505_RAB1286v,41,1119.146682283
DSC_1505_RAB1286v,46,1060.312487702
DSC_1505_RAB1286v,51,1001.345258280
DSC_1505_RAB1286v,56,944.317997063
DSC_1505_RAB1286v,61,890.495169982
DSC_1505_RAB1286v,66,840.487269326
DSC_1505_RAB1286v,71,794.457957233
DSC_1505_RAB1286v,76,752.323255423
DSC_1505_RAB1286v,81,713.895711489
DSC_1505_RAB1286v,86,678.963066316
DSC_1505_RAB1286v,91,647.316910662
DSC_1505_RAB1286v,96,618.753698013
DSC_1505_RAB1286v,101,593.064589230
DSC_1505_RAB1286v,106,570.025703157
DSC_1505_RAB1286v,111,549.393905149
DSC_1505_RAB1286v,116,530.907837987
DSC_1506_RAB1320d,1,77.776935354
DSC_1506_RAB1320d,6,277.905111861
DSC_1506_RAB1320d,11,278.616737235
DSC_1506_RAB1320d,16,303.504455170
DSC_1506_RAB1320d,21,337.916567967
DSC_1506_RAB1320d,26,373.721098835
DSC_1506_RAB1320d,31,403.145698929
DSC_1506_RAB1320d,36,421.654503486
DSC_1506_RAB1320d,41,430.194751972
DSC_1506_RAB1320d,46,431.963081196
DSC_1506_RAB1320d,51,429.966089048
DSC_1506_RAB1320d,56,426.194652618
DSC_1506_RAB1320d,61,421.667664346
DSC_1506_RAB1320d,66,416.754866293
DSC_1506_RAB1320d,71,411.492105892
DSC_1506_RAB1320d,76,405.797269184
DSC_1506_RAB1320d,81,399.586901020
DSC_1506_RAB1320d,86,392.823620938
DSC_1506_RAB1320d,91,385.524030781
DSC_1506_RAB1320d,96,377.748898176
DSC_1506_RAB1320d,101,369.587378029
DSC_1506_RAB1320d,106,361.142236740
DSC_1506_RAB1320d,111,352.518020545
DSC_1506_RAB1320d,116,343.812947193
DSC_1509_RAB1320v,1,252.080117508
DSC_1509_RAB1320v,6,1248.338106292
DSC_1509_RAB1320v,11,1278.202549797
