Label,pattern_size,pattern_energy
DSC_1018_RAB659d,26,502.510594611
DSC_1018_RAB659d,31,475.000073039
DSC_1018_RAB659d,36,450.032486670
DSC_1018_RAB659d,41,428.534849898
DSC_1018_RAB659d,46,411.055558821
DSC_1018_RAB659d,51,397.253981147
DSC_1018_RAB659d,56,386.025973601
DSC_1018_RAB659d,61,376.043415849
DSC_1018_RAB659d,66,366.166541796
DSC_1018_RAB659d,71,355.605916980
DSC_1018_RAB659d,76,343.933394615
DSC_1018_RAB659d,81,331.029939334
DSC_1018_RAB659d,86,317.010943322
DSC_1018_RAB659d,91,302.147675045
DSC_1018_RAB659d,96,286.796566812
DSC_1018_RAB659d,101,271.342150848
DSC_1018_RAB659d,106,256.155435382
DSC_1018_RAB659d,111,241.566290585
DSC_1018_RAB659d,116,227.847352317
DSC_1021_RAB659v,1,89.007495050
DSC_1021_RAB659v,6,425.362240455
DSC_1021_RAB659v,11,593.406123584
DSC_1021_RAB659v,16,731.880861363
DSC_1021_RAB659v,21,848.931908718
DSC_1021_RAB659v,26,940.404458326
DSC_1021_RAB659v,31,1016.744489832
DSC_1021_RAB659v,36,1087.851749183
DSC_1021_RAB659v,41,1154.084661215
DSC_1021_RAB659v,46,1211.714831266
DSC_1021_RAB659v,51,1257.833980494
DSC_1021_RAB659v,56,1291.320095449
DSC_1021_RAB659v,61,1312.169127960
DSC_1021_RAB659v,66,1320.849905968
DSC_1021_RAB659v,71,1318.045531704
DSC_1021_RAB659v,76,1304.634169403
DSC_1021_RAB659v,81,1281.723810249
DSC_1021_RAB659v,86,1250.647140490
DSC_1021_RAB659v,91,1212.903150892
DSC_1021_RAB659v,96,1170.069189181
DSC_1021_RAB659v,101,1123.711017855
DSC_1021_RAB659v,106,1075.308527673
DSC_1021_RAB659v,111,1026.203334104
DSC_1021_RAB659v,116,977.567044056
DSC_1023_RAB663d,1,94.353868245
DSC_1023_RAB663d,6,303.699046784
DSC_1023_RAB663d,11,283.891148864
DSC_1023_RAB663d,16,317.026928527
DSC_1023_RAB663d,21,357.273676473
DSC_1023_RAB663d,26,390.325060103
DSC_1023_RAB663d,31,413.645769862
DSC_1023_RAB663d,36,426.137196919
DSC_1023_RAB663d,41,428.575405494
DSC_1023_RAB663d,46,423.121327117
DSC_1023_RAB663d,51,412.198096031
DSC_1023_RAB663d,56,397.865008586
DSC_1023_RAB663d,61,381.672545135
DSC_1023_RAB663d,66,364.721780562
DSC_1023_RAB663d,71,347.766168031
DSC_1023_RAB663d,76,331.301229668
DSC_1023_RAB663d,81,315.634583954
DSC_1023_RAB663d,86,300.940664105
DSC_1023_RAB663d,91,287.303373147
DSC_1023_RAB663d,96,274.748302023
DSC_1023_RAB663d,101,263.264950403
DSC_1023_RAB663d,106,252.821157364
DSC_1023_RAB663d,111,243.371193967
DSC_1023_RAB663d,116,234.860277273
DSC_1024_RAB663v,1,257.219269849
DSC_1024_RAB663v,6,934.511908993
DSC_1024_RAB663v,11,1117.622062671
DSC_1024_RAB663v,16,1324.328987555
DSC_1024_RAB663v,21,1526.049541662
DSC_1024_RAB663v,26,1664.280094377
DSC_1024_RAB663v,31,1709.393737138
DSC_1024_RAB663v,36,1664.321024971
DSC_1024_RAB663v,41,1552.473337532
DSC_1024_RAB663v,46,1402.576686948
DSC_1024_RAB663v,51,1239.279049666
DSC_1024_RAB663v,56,1079.985223383
DSC_1024_RAB663v,61,935.216961461
DSC_1024_RAB663v,66,810.234337797
DSC_1024_RAB663v,71,706.709926124
DSC_1024_RAB663v,76,624.015214905
DSC_1024_RAB663v,81,560.095283495
DSC_1024_RAB663v,86,512.075927874
DSC_1024_RAB663v,91,476.744380686
DSC_1024_RAB663v,96,450.956962057
DSC_1024_RAB663v,101,431.942768501
DSC_1024_RAB663v,106,417.465577605
DSC_1024_RAB663v,111,405.850270026
DSC_1024_RAB663v,116,395.920320574
DSC_1029_RAB664d,1,97.562831916
DSC_1029_RAB664d,6,289.899567988
DSC_1029_RAB664d,11,388.617438182
DSC_1029_RAB664d,16,475.542121747
DSC_1029_RAB664d,21,521.373385701
DSC_1029_RAB664d,26,536.088857729
DSC_1029_RAB664d,31,533.459050124
DSC_1029_RAB664d,36,521.464437246
DSC_1029_RAB664d,41,503.821667492
DSC_1029_RAB664d,46,482.481716887
DSC_1029_RAB664d,51,458.688534408
DSC_1029_RAB664d,56,433.336022093
DSC_1029_RAB664d,61,407.129860677
DSC_1029_RAB664d,66,380.659470329
DSC_1029_RAB664d,71,354.422028488
DSC_1029_RAB664d,76,328.833912213
DSC_1029_RAB664d,81,304.241253874
DSC_1029_RAB664d,86,280.927722442
DSC_1029_RAB664d,91,259.117410980
DSC_1029_RAB664d,96,238.974723531
DSC_1029_RAB664d,101,220.603985592
DSC_1029_RAB664d,106,204.051043909
DSC_1029_RAB664d,111,189.307221372
DSC_1029_RAB664d,116,176.315669942
DSC_1031_RAB664v,1,293.070625973
DSC_1031_RAB664v,6,975.511777128
DSC_1031_RAB664v,11,1111.734416156
DSC_1031_RAB664v,16,1272.845151907
DSC_1031_RAB664v,21,1267.894996940
DSC_1031_RAB664v,26,1169.938955176
DSC_1031_RAB664v,31,1064.029375744
DSC_1031_RAB664v,36,979.225593617
DSC_1031_RAB664v,41,913.581631602
DSC_1031_RAB664v,46,859.305292503
DSC_1031_RAB664v,51,811.037963779
DSC_1031_RAB664v,56,766.139191134
DSC_1031_RAB664v,61,723.533801631
DSC_1031_RAB664v,66,682.887966567
DSC_1031_RAB664v,71,644.189991550
DSC_1031_RAB664v,76,607.557540662
DSC_1031_RAB664v,81,573.146802684
DSC_1031_RAB664v,86,541.103674853
DSC_1031_RAB664v,91,511.536075812
DSC_1031_RAB664v,96,484.497811380
DSC_1031_RAB664v,101,459.983641148
DSC_1031_RAB664v,106,437.931527186
DSC_1031_RAB664v,111,418.230221095
DSC_1031_RAB664v,116,400.730132920
DSC_1035_RAB665v,1,180.905378519
DSC_1035_RAB665v,6,593.701195008
DSC_1035_RAB665v,11,600.093815921
DSC_1035_RAB665v,16,729.465197910
