Label,pattern_size,pattern_energy
DSC_1101_RAB937d,61,577.005646616
DSC_1101_RAB937d,66,537.728040520
DSC_1101_RAB937d,71,499.409990340
DSC_1101_RAB937d,76,462.933897737
DSC_1101_RAB937d,81,428.850971517
DSC_1101_RAB937d,86,397.462529006
DSC_1101_RAB937d,91,368.885693172
DSC_1101_RAB937d,96,343.107459788
DSC_1101_RAB937d,101,320.026975513
DSC_1101_RAB937d,106,299.487185527
DSC_1101_RAB937d,111,281.297239995
DSC_1101_RAB937d,116,265.247862363
DSC_1104_RAB937v,1,241.819853575
DSC_1104_RAB937v,6,965.760084760
DSC_1104_RAB937v,11,954.501753218
DSC_1104_RAB937v,16,844.694757376
DSC_1104_RAB937v,21,839.716730980
DSC_1104_RAB937v,26,838.784827315
DSC_1104_RAB937v,31,807.981465305
DSC_1104_RAB937v,36,750.855383705
DSC_1104_RAB937v,41,680.317557928
DSC_1104_RAB937v,46,609.048932179
DSC_1104_RAB937v,51,546.031048391
DSC_1104_RAB937v,56,495.774436319
DSC_1104_RAB937v,61,458.863735949
DSC_1104_RAB937v,66,433.246179514
DSC_1104_RAB937v,71,415.763412217
DSC_1104_RAB937v,76,403.361946577
DSC_1104_RAB937v,81,393.694176748
DSC_1104_RAB937v,86,385.215866337
DSC_1104_RAB937v,91,377.036296559
DSC_1104_RAB937v,96,368.714068967
DSC_1104_RAB937v,101,360.084984570
DSC_1104_RAB937v,106,351.140576413
DSC_1104_RAB937v,111,341.951054543
DSC_1104_RAB937v,116,332.619063527
DSC_1213_RAB1049d,1,113.768449077
DSC_1213_RAB1049d,6,522.239499962
DSC_1213_RAB1049d,11,485.000919830
DSC_1213_RAB1049d,16,416.643723297
DSC_1213_RAB1049d,21,389.658496249
DSC_1213_RAB1049d,26,395.637018127
DSC_1213_RAB1049d,31,417.783204459
DSC_1213_RAB1049d,36,446.154308651
DSC_1213_RAB1049d,41,475.458117018
DSC_1213_RAB1049d,46,502.666200115
DSC_1213_RAB1049d,51,526.054703044
DSC_1213_RAB1049d,56,544.622753323
DSC_1213_RAB1049d,61,557.761774300
DSC_1213_RAB1049d,66,565.148212331
DSC_1213_RAB1049d,71,566.744775037
DSC_1213_RAB1049d,76,562.810083199
DSC_1213_RAB1049d,81,553.872074793
DSC_1213_RAB1049d,86,540.665247561
DSC_1213_RAB1049d,91,524.049548824
DSC_1213_RAB1049d,96,504.930139611
DSC_1213_RAB1049d,101,484.189555838
DSC_1213_RAB1049d,106,462.637944854
DSC_1213_RAB1049d,111,440.980941133
DSC_1213_RAB1049d,116,419.803110230
DSC_1216_RAB1049v,1,298.420454008
DSC_1216_RAB1049v,6,1092.929389522
DSC_1216_RAB1049v,11,1499.994803628
DSC_1216_RAB1049v,16,1670.193082879
DSC_1216_RAB1049v,21,1721.769255110
DSC_1216_RAB1049v,26,1763.550864550
DSC_1216_RAB1049v,31,1842.377188094
DSC_1216_RAB1049v,36,1951.810556833
DSC_1216_RAB1049v,41,2073.317040086
DSC_1216_RAB1049v,46,2190.256398615
DSC_1216_RAB1049v,51,2289.464021282
DSC_1216_RAB1049v,56,2361.533509878
DSC_1216_RAB1049v,61,2401.040125287
DSC_1216_RAB1049v,66,2406.377330421
DSC_1216_RAB1049v,71,2379.136081698
DSC_1216_RAB1049v,76,2323.216655072
DSC_1216_RAB1049v,81,2243.914142986
DSC_1216_RAB1049v,86,2147.137856639
DSC_1216_RAB1049v,91,2038.822977999
DSC_1216_RAB1049v,96,1924.529659435
DSC_1216_RAB1049v,101,1809.195118165
DSC_1216_RAB1049v,106,1696.998550438
DSC_1216_RAB1049v,111,1591.300512368
DSC_1216_RAB1049v,116,1494.629373351
DSC_1234_RAB1054d,1,124.124492671
DSC_1234_RAB1054d,6,991.946743616
DSC_1234_RAB1054d,11,1066.860772581
DSC_1234_RAB1054d,16,717.907916224
DSC_1234_RAB1054d,21,616.250071068
DSC_1234_RAB1054d,26,674.370777100
DSC_1234_RAB1054d,31,755.313290339
DSC_1234_RAB1054d,36,833.237107359
DSC_1234_RAB1054d,41,904.035794973
DSC_1234_RAB1054d,46,966.357659401
DSC_1234_RAB1054d,51,1019.450065621
DSC_1234_RAB1054d,56,1063.025249083
DSC_1234_RAB1054d,61,1097.377911067
DSC_1234_RAB1054d,66,1123.401433132
DSC_1234_RAB1054d,71,1142.438311343
DSC_1234_RAB1054d,76,1156.035850610
DSC_1234_RAB1054d,81,1165.701406178
DSC_1234_RAB1054d,86,1172.721489764
DSC_1234_RAB1054d,91,1178.067102637
DSC_1234_RAB1054d,96,1182.379955455
DSC_1234_RAB1054d,101,1186.013354666
DSC_1234_RAB1054d,106,1189.103854062
DSC_1234_RAB1054d,111,1191.647834298
DSC_1234_RAB1054d,116,1193.568629419
DSC_1237_RAB1054v,1,261.461406968
DSC_1237_RAB1054v,6,1224.583799063
DSC_1237_RAB1054v,11,1478.899001086
DSC_1237_RAB1054v,16,1594.271104662
DSC_1237_RAB1054v,21,1701.270422034
DSC_1237_RAB1054v,26,1810.573210198
DSC_1237_RAB1054v,31,1926.117630863
DSC_1237_RAB1054v,36,2045.497882058
DSC_1237_RAB1054v,41,2166.695362765
DSC_1237_RAB1054v,46,2287.947200324
DSC_1237_RAB1054v,51,2405.838482405
DSC_1237_RAB1054v,56,2515.711032412
DSC_1237_RAB1054v,61,2613.382074071
DSC_1237_RAB1054v,66,2696.346593238
DSC_1237_RAB1054v,71,2763.930947666
DSC_1237_RAB1054v,76,2816.800582688
DSC_1237_RAB1054v,81,2856.330213701
DSC_1237_RAB1054v,86,2884.107485517
DSC_1237_RAB1054v,91,2901.636134981
DSC_1237_RAB1054v,96,2910.204079490
DSC_1237_RAB1054v,101,2910.854353622
DSC_1237_RAB1054v,106,2904.414496856
DSC_1237_RAB1054v,111,2891.545898917
DSC_1237_RAB1054v,116,2872.795953174
DSC_1254_RAB1099d,1,152.341178197
DSC_1254_RAB1099d,6,993.707566637
DSC_1254_RAB1099d,11,1323.665786206
DSC_1254_RAB1099d,16,1285.622108168
DSC_1254_RAB1099d,21,1266.358708459
DSC_1254_RAB1099d,26,1347.801216434
DSC_1254_RAB1099d,31,1462.331341695
DSC_1254_RAB1099d,36,1569.341873247
DSC_1254_RAB1099d,41,1657.726376486
DSC_1254_RAB1099d,46,1726.639484704
DSC_1254_RAB1099d,51,1777.641901720
DSC_1254_RAB1099d,56,1812.369608382
DSC_1254_RAB1099d,61,1832.130329259
DSC_1254_RAB1099d,66,1838.069212993
DSC_1254_RAB1099d,71,1831.383012106
DSC_1254_RAB1099d,76,1813.427432477
DSC_1254_RAB1099d,81,1785.717645588
DSC_1254_RAB1099d,86,1749.866830264
DSC_1254_RAB1099d,91,1707.504941145
DSC_1254_RAB1099d,96,1660.204609526
DSC_1254_RAB1099d,101,1609.424298355
DSC_1254_RAB1099d,106,1556.472241915
DSC_1254_RAB1099d,111,1502.487695202
DSC_1254_RAB1099d,116,1448.435226727
DSC_1257_RAB1099v,1,261.126656446
DSC_1257_RAB1099v,6,1054.285680482
DSC_1257_RAB1099v,11,1387.368822745
DSC_1257_RAB1099v,16,1599.297615687
DSC_1257_RAB1099v,21,1760.139820224
DSC_1257_RAB1099v,26,1891.879938109
DSC_1257_RAB1099v,31,1993.985459844
DSC_1257_RAB1099v,36,2068.713051203
DSC_1257_RAB1099v,41,2125.955749947
DSC_1257_RAB1099v,46,2174.279107259
DSC_1257_RAB1099v,51,2216.704330336
DSC_1257_RAB1099v,56,2251.916546619
DSC_1257_RAB1099v,61,2276.961375345
DSC_1257_RAB1099v,66,2289.226296496
DSC_1257_RAB1099v,71,2287.320900982
DSC_1257_RAB1099v,76,2271.181315576
DSC_1257_RAB1099v,81,2241.796764364
DSC_1257_RAB1099v,86,2200.829451781
DSC_1257_RAB1099v,91,2150.266337060
DSC_1257_RAB1099v,96,2092.155306792
DSC_1257_RAB1099v,101,2028.431340497
DSC_1257_RAB1099v,106,1960.818900733
DSC_1257_RAB1099v,111,1890.790525674
DSC_1257_RAB1099v,116,1819.563844994
DSC_1258_RAB1100d,1,172.926548033
DSC_1258_RAB1100d,6,974.945024967
DSC_1258_RAB1100d,11,1021.059777204
DSC_1258_RAB1100d,16,1109.056689063
DSC_1258_RAB1100d,21,1291.426831911
DSC_1258_RAB1100d,26,1447.643000045
DSC_1258_RAB1100d,31,1559.329692817
DSC_1258_RAB1100d,36,1626.954932553
DSC_1258_RAB1100d,41,1653.400948060
DSC_1258_RAB1100d,46,1643.232046419
DSC_1258_RAB1100d,51,1603.301641524
DSC_1258_RAB1100d,56,1541.991858878
DSC_1258_RAB1100d,61,1467.699295772
DSC_1258_RAB1100d,66,1387.582140246
DSC_1258_RAB1100d,71,1306.990892631
DSC_1258_RAB1100d,76,1229.496049428
DSC_1258_RAB1100d,81,1157.236898366
DSC_1258_RAB1100d,86,1091.343101576
DSC_1258_RAB1100d,91,1032.288041781
DSC_1258_RAB1100d,96,980.132839614
DSC_1258_RAB1100d,101,934.672713231
DSC_1258_RAB1100d,106,895.521145788
DSC_1258_RAB1100d,111,862.160321286
DSC_1258_RAB1100d,116,833.979942237
DSC_1261_RAB1100v,1,285.783631293
DSC_1261_RAB1100v,6,1063.381908141
DSC_1261_RAB1100v,11,1280.043929727
DSC_1261_RAB1100v,16,1399.085995589
DSC_1261_RAB1100v,21,1546.339369461
DSC_1261_RAB1100v,26,1699.161234063
DSC_1261_RAB1100v,31,1816.375139322
DSC_1261_RAB1100v,36,1880.484026669
DSC_1261_RAB1100v,41,1895.098993386
DSC_1261_RAB1100v,46,1872.335510968
DSC_1261_RAB1100v,51,1824.656568138
DSC_1261_RAB1100v,56,1761.696835777
DSC_1261_RAB1100v,61,1689.897164261
DSC_1261_RAB1100v,66,1613.300617414
DSC_1261_RAB1100v,71,1534.535772882
DSC_1261_RAB1100v,76,1455.542731298
DSC_1261_RAB1100v,81,1377.951199891
DSC_1261_RAB1100v,86,1303.197362325
DSC_1261_RAB1100v,91,1232.503064551
DSC_1261_RAB1100v,96,1166.815925392
DSC_1261_RAB1100v,101,1106.763625173
DSC_1261_RAB1100v,106,1052.645067436
DSC_1261_RAB1100v,111,1004.456244974
DSC_1261_RAB1100v,116,961.943004414
DSC_1262_RAB1101d,1,136.224265157
DSC_1262_RAB1101d,6,935.896997145
DSC_1262_RAB1101d,11,975.930448618
DSC_1262_RAB1101d,16,968.621984954
DSC_1262_RAB1101d,21,1054.406382028
DSC_1262_RAB1101d,26,1126.587496492
DSC_1262_RAB1101d,31,1175.079146438
DSC_1262_RAB1101d,36,1202.322629516
DSC_1262_RAB1101d,41,1209.258366874
DSC_1262_RAB1101d,46,1197.061510273
DSC_1262_RAB1101d,51,1168.567091462
DSC_1262_RAB1101d,56,1128.081483860
DSC_1262_RAB1101d,61,1080.466184587
DSC_1262_RAB1101d,66,1030.252396439
DSC_1262_RAB1101d,71,981.074087786
DSC_1262_RAB1101d,76,935.433881413
DSC_1262_RAB1101d,81,894.725145678
DSC_1262_RAB1101d,86,859.420103286
DSC_1262_RAB1101d,91,829.334668991
DSC_1262_RAB1101d,96,803.896579747
DSC_1262_RAB1101d,101,782.365277366
DSC_1262_RAB1101d,106,763.984108753
DSC_1262_RAB1101d,111,748.066172160
DSC_1262_RAB1101d,116,734.030979217
DSC_1266_RAB1101v,1,238.873090419
DSC_1266_RAB1101v,6,958.892413643
DSC_1266_RAB1101v,11,1239.879330058
DSC_1266_RAB1101v,16,1398.063229655
DSC_1266_RAB1101v,21,1509.242185231
DSC_1266_RAB1101v,26,1592.132738790
DSC_1266_RAB1101v,31,1648.702830490
DSC_1266_RAB1101v,36,1679.658338948
DSC_1266_RAB1101v,41,1687.903692238
DSC_1266_RAB1101v,46,1677.399466854
DSC_1266_RAB1101v,51,1651.896840499
DSC_1266_RAB1101v,56,1614.554363565
DSC_1266_RAB1101v,61,1567.958010297
DSC_1266_RAB1101v,66,1514.299315763
DSC_1266_RAB1101v,71,1455.589682492
DSC_1266_RAB1101v,76,1393.801868862
DSC_1266_RAB1101v,81,1330.887948878
DSC_1266_RAB1101v,86,1268.697454098
DSC_1266_RAB1101v,91,1208.851630789
DSC_1266_RAB1101v,96,1152.630490183
DSC_1266_RAB1101v,101,1100.904537004
DSC_1266_RAB1101v,106,1054.123347943
DSC_1266_RAB1101v,111,1012.354999090
DSC_1266_RAB1101v,116,975.361408706
DSC_1304_RAB1144d,1,186.459413155
DSC_1304_RAB1144d,6,585.970681593
DSC_1304_RAB1144d,11,800.961281219
DSC_1304_RAB1144d,16,902.785624551
DSC_1304_RAB1144d,21,929.130542574
DSC_1304_RAB1144d,26,920.494529366
DSC_1304_RAB1144d,31,877.528049869
DSC_1304_RAB1144d,36,799.951381895
DSC_1304_RAB1144d,41,700.451379533
DSC_1304_RAB1144d,46,596.235889688
DSC_1304_RAB1144d,51,501.032041246
DSC_1304_RAB1144d,56,422.576929058
DSC_1304_RAB1144d,61,363.084323020
DSC_1304_RAB1144d,66,320.791305798
DSC_1304_RAB1144d,71,291.859991392
DSC_1304_RAB1144d,76,272.131560892
DSC_1304_RAB1144d,81,258.224388529
DSC_1304_RAB1144d,86,247.852937940
DSC_1304_RAB1144d,91,239.661358149
DSC_1304_RAB1144d,96,232.916636240
DSC_1304_RAB1144d,101,227.243724101
DSC_1304_RAB1144d,106,222.448394170
DSC_1304_RAB1144d,111,218.414762677
DSC_1304_RAB1144d,116,215.053336212
DSC_1307_RAB1144v,1,225.848608914
DSC_1307_RAB1144v,6,892.644482147
DSC_1307_RAB1144v,11,1188.160568690
DSC_1307_RAB1144v,16,1364.847266466
DSC_1307_RAB1144v,21,1440.425862248
DSC_1307_RAB1144v,26,1453.318165851
DSC_1307_RAB1144v,31,1413.458277631
DSC_1307_RAB1144v,36,1321.028209351
DSC_1307_RAB1144v,41,1188.087416188
DSC_1307_RAB1144v,46,1036.266754302
DSC_1307_RAB1144v,51,887.022027202
DSC_1307_RAB1144v,56,755.727633516
DSC_1307_RAB1144v,61,650.205496474
DSC_1307_RAB1144v,66,571.675607893
DSC_1307_RAB1144v,71,516.769493470
DSC_1307_RAB1144v,76,479.905699535
DSC_1307_RAB1144v,81,455.365995766
DSC_1307_RAB1144v,86,438.514773381
DSC_1307_RAB1144v,91,426.120202386
DSC_1307_RAB1144v,96,416.149867102
DSC_1307_RAB1144v,101,407.416729986
DSC_1307_RAB1144v,106,399.269105449
DSC_1307_RAB1144v,111,391.372369208
DSC_1307_RAB1144v,116,383.571915418
DSC_1415_RAB1140d,1,371.997926460
DSC_1415_RAB1140d,6,1113.848453159
DSC_1415_RAB1140d,11,1529.532915556
DSC_1415_RAB1140d,16,2089.840602408
DSC_1415_RAB1140d,21,2485.782239595
DSC_1415_RAB1140d,26,2636.866576711
DSC_1415_RAB1140d,31,2563.202584052
DSC_1415_RAB1140d,36,2335.063702329
DSC_1415_RAB1140d,41,2030.777357224
DSC_1415_RAB1140d,46,1712.047023326
DSC_1415_RAB1140d,51,1417.353421136
DSC_1415_RAB1140d,56,1165.681930402
DSC_1415_RAB1140d,61,962.976506022
DSC_1415_RAB1140d,66,807.442777605
DSC_1415_RAB1140d,71,692.986288961
DSC_1415_RAB1140d,76,611.456354820
DSC_1415_RAB1140d,81,554.370723140
DSC_1415_RAB1140d,86,514.235326532
DSC_1415_RAB1140d,91,485.250957968
DSC_1415_RAB1140d,96,463.379615832
DSC_1415_RAB1140d,101,446.020100524
DSC_1415_RAB1140d,106,431.582841564
DSC_1415_RAB1140d,111,419.126588549
DSC_1415_RAB1140d,116,408.102677874
DSC_1418_RAB1140v,1,362.341228839
DSC_1418_RAB1140v,6,1125.051685468
DSC_1418_RAB1140v,11,1382.882954504
DSC_1418_RAB1140v,16,1687.087931403
DSC_1418_RAB1140v,21,1898.960499665
DSC_1418_RAB1140v,26,1991.032000286
DSC_1418_RAB1140v,31,1973.234249762
DSC_1418_RAB1140v,36,1867.120405732
DSC_1418_RAB1140v,41,1702.529698581
DSC_1418_RAB1140v,46,1510.127267821
DSC_1418_RAB1140v,51,1314.929933139
DSC_1418_RAB1140v,56,1133.794158571
DSC_1418_RAB1140v,61,975.980192987
DSC_1418_RAB1140v,66,844.994634239
DSC_1418_RAB1140v,71,740.516099629
DSC_1418_RAB1140v,76,659.934780165
DSC_1418_RAB1140v,81,599.470217582
DSC_1418_RAB1140v,86,554.977113118
DSC_1418_RAB1140v,91,522.516108091
DSC_1418_RAB1140v,96,498.708327839
DSC_1418_RAB1140v,101,480.882185958
DSC_1418_RAB1140v,106,467.060398778
DSC_1418_RAB1140v,111,455.855446494
DSC_1418_RAB1140v,116,446.335621091
DSC_1443_RAB1232d,1,71.697250611
DSC_1443_RAB1232d,6,261.028408438
DSC_1443_RAB1232d,11,326.399420719
DSC_1443_RAB1232d,16,391.080142511
DSC_1443_RAB1232d,21,447.587908728
DSC_1443_RAB1232d,26,487.932950104
DSC_1443_RAB1232d,31,503.920027636
DSC_1443_RAB1232d,36,499.364751328
DSC_1443_RAB1232d,41,482.939557199
DSC_1443_RAB1232d,46,462.489035521
DSC_1443_RAB1232d,51,442.956004415
DSC_1443_RAB1232d,56,426.406549017
DSC_1443_RAB1232d,61,412.959584903
DSC_1443_RAB1232d,66,401.799365300
DSC_1443_RAB1232d,71,391.891330979
DSC_1443_RAB1232d,76,382.355069155
DSC_1443_RAB1232d,81,372.593282453
DSC_1443_RAB1232d,86,362.289653073
DSC_1443_RAB1232d,91,351.352453676
DSC_1443_RAB1232d,96,339.846189415
DSC_1443_RAB1232d,101,327.929262458
DSC_1443_RAB1232d,106,315.804904776
DSC_1443_RAB1232d,111,303.685522343
DSC_1443_RAB1232d,116,291.769031217
DSC_1446_RAB1232v,1,195.485039078
DSC_1446_RAB1232v,6,895.867189509
DSC_1446_RAB1232v,11,751.935827176
DSC_1446_RAB1232v,16,664.938122971
DSC_1446_RAB1232v,21,651.789399302
DSC_1446_RAB1232v,26,627.857535721
DSC_1446_RAB1232v,31,596.604724638
DSC_1446_RAB1232v,36,563.984370126
DSC_1446_RAB1232v,41,532.979802859
DSC_1446_RAB1232v,46,504.746576438
DSC_1446_RAB1232v,51,479.258955620
DSC_1446_RAB1232v,56,455.931465607
DSC_1446_RAB1232v,61,434.152551525
DSC_1446_RAB1232v,66,413.539349016
DSC_1446_RAB1232v,71,393.957996506
DSC_1446_RAB1232v,76,375.441860555
DSC_1446_RAB1232v,81,358.098451552
DSC_1446_RAB1232v,86,342.041614784
DSC_1446_RAB1232v,91,327.353952330
DSC_1446_RAB1232v,96,314.072757926
DSC_1446_RAB1232v,101,302.190137852
DSC_1446_RAB1232v,106,291.660771950
DSC_1446_RAB1232v,111,282.411315262
DSC_1446_RAB1232v,116,274.349892543
DSC_1451_RAB1234d,1,79.034000481
DSC_1451_RAB1234d,6,250.693701054
DSC_1451_RAB1234d,11,314.650228207
DSC_1451_RAB1234d,16,382.194876693
DSC_1451_RAB1234d,21,452.111620402
DSC_1451_RAB1234d,26,509.103490219
DSC_1451_RAB1234d,31,548.950573015
DSC_1451_RAB1234d,36,573.434406454
DSC_1451_RAB1234d,41,585.476713539
DSC_1451_RAB1234d,46,587.411257271
DSC_1451_RAB1234d,51,581.062364264
DSC_1451_RAB1234d,56,568.182675398
DSC_1451_RAB1234d,61,550.637703301
DSC_1451_RAB1234d,66,530.318315426
DSC_1451_RAB1234d,71,508.948895572
DSC_1451_RAB1234d,76,487.926293536
DSC_1451_RAB1234d,81,468.242578378
DSC_1451_RAB1234d,86,450.487879175
DSC_1451_RAB1234d,91,434.906518574
DSC_1451_RAB1234d,96,421.479095569
DSC_1451_RAB1234d,101,410.009140320
DSC_1451_RAB1234d,106,400.201008943
DSC_1451_RAB1234d,111,391.721931062
DSC_1451_RAB1234d,116,384.245818881
DSC_1454_RAB1234v,1,274.064419681
DSC_1454_RAB1234v,6,958.941110444
DSC_1454_RAB1234v,11,1115.811570509
DSC_1454_RAB1234v,16,1195.594865745
DSC_1454_RAB1234v,21,1232.195395483
DSC_1454_RAB1234v,26,1264.028693764
DSC_1454_RAB1234v,31,1307.551317168
DSC_1454_RAB1234v,36,1348.708309843
DSC_1454_RAB1234v,41,1371.619060702
DSC_1454_RAB1234v,46,1369.390909518
DSC_1454_RAB1234v,51,1342.577592552
DSC_1454_RAB1234v,56,1296.078629565
DSC_1454_RAB1234v,61,1236.629571463
DSC_1454_RAB1234v,66,1170.968082836
DSC_1454_RAB1234v,71,1104.707382248
DSC_1454_RAB1234v,76,1041.844032118
DSC_1454_RAB1234v,81,984.733542908
DSC_1454_RAB1234v,86,934.348518458
DSC_1454_RAB1234v,91,890.662121556
DSC_1454_RAB1234v,96,853.037935068
DSC_1454_RAB1234v,101,820.553473239
DSC_1454_RAB1234v,106,792.227014867
DSC_1454_RAB1234v,111,767.151641327
DSC_1454_RAB1234v,116,744.557352556
DSC_1472_RAB1274d,1,74.236217672
DSC_1472_RAB1274d,6,352.223374239
DSC_1472_RAB1274d,11,426.308704334
DSC_1472_RAB1274d,16,479.091680870
DSC_1472_RAB1274d,21,523.317637089
DSC_1472_RAB1274d,26,560.010583394
DSC_1472_RAB1274d,31,589.115291042
DSC_1472_RAB1274d,36,610.566569155
DSC_1472_RAB1274d,41,625.079240605
DSC_1472_RAB1274d,46,634.156893944
DSC_1472_RAB1274d,51,639.399975332
DSC_1472_RAB1274d,56,641.995758233
DSC_1472_RAB1274d,61,642.637167761
DSC_1472_RAB1274d,66,641.662551312
DSC_1472_RAB1274d,71,639.218002542
DSC_1472_RAB1274d,76,635.368572073
DSC_1472_RAB1274d,81,630.157856483
DSC_1472_RAB1274d,86,623.635125869
DSC_1472_RAB1274d,91,615.865822451
DSC_1472_RAB1274d,96,606.934652734
DSC_1472_RAB1274d,101,596.944659458
DSC_1472_RAB1274d,106,586.015111623
DSC_1472_RAB1274d,111,574.277712704
DSC_1472_RAB1274d,116,561.872402755
DSC_1475_RAB1274v,1,185.003765972
DSC_1475_RAB1274v,6,808.240537579
DSC_1475_RAB1274v,11,927.795157584
DSC_1475_RAB1274v,16,950.825219637
DSC_1475_RAB1274v,21,970.148757492
DSC_1475_RAB1274v,26,955.235807740
DSC_1475_RAB1274v,31,910.323497175
DSC_1475_RAB1274v,36,849.108950071
DSC_1475_RAB1274v,41,785.909216939
DSC_1475_RAB1274v,46,730.572611491
DSC_1475_RAB1274v,51,686.907290108
DSC_1475_RAB1274v,56,654.159158193
DSC_1475_RAB1274v,61,629.414852432
DSC_1475_RAB1274v,66,609.480341119
DSC_1475_RAB1274v,71,591.825407567
DSC_1475_RAB1274v,76,574.809819516
DSC_1475_RAB1274v,81,557.551047649
DSC_1475_RAB1274v,86,539.692258190
DSC_1475_RAB1274v,91,521.193535321
DSC_1475_RAB1274v,96,502.182202157
DSC_1475_RAB1274v,101,482.858562716
DSC_1475_RAB1274v,106,463.441804584
DSC_1475_RAB1274v,111,444.142244862
DSC_1475_RAB1274v,116,425.148114648
DSC_1481_RAB1278d,1,42.896278042
DSC_1481_RAB1278d,6,247.567052082
DSC_1481_RAB1278d,11,322.846411620
DSC_1481_RAB1278d,16,374.349940441
DSC_1481_RAB1278d,21,396.647420549
DSC_1481_RAB1278d,26,397.127353536
DSC_1481_RAB1278d,31,387.166804524
DSC_1481_RAB1278d,36,374.252541032
DSC_1481_RAB1278d,41,362.169672103
DSC_1481_RAB1278d,46,352.076936094
DSC_1481_RAB1278d,51,343.677944577
DSC_1481_RAB1278d,56,336.161569901
DSC_1481_RAB1278d,61,328.733276316
DSC_1481_RAB1278d,66,320.828675311
DSC_1481_RAB1278d,71,312.162395502
DSC_1481_RAB1278d,76,302.704559809
DSC_1481_RAB1278d,81,292.624183597
DSC_1481_RAB1278d,86,282.218811043
DSC_1481_RAB1278d,91,271.843605599
DSC_1481_RAB1278d,96,261.849956365
DSC_1481_RAB1278d,101,252.538819417
DSC_1481_RAB1278d,106,244.131352819
DSC_1481_RAB1278d,111,236.756385625
DSC_1481_RAB1278d,116,230.452556607
DSC_1484_RAB1278v,1,227.981106188
DSC_1484_RAB1278v,6,788.092562063
DSC_1484_RAB1278v,11,1032.076132370
DSC_1484_RAB1278v,16,1092.825061026
DSC_1484_RAB1278v,21,1108.803796692
DSC_1484_RAB1278v,26,1163.468720953
DSC_1484_RAB1278v,31,1254.388307604
DSC_1484_RAB1278v,36,1354.345592861
DSC_1484_RAB1278v,41,1445.183861998
DSC_1484_RAB1278v,46,1518.136715299
DSC_1484_RAB1278v,51,1569.281094317
DSC_1484_RAB1278v,56,1597.281316978
DSC_1484_RAB1278v,61,1602.582660160
DSC_1484_RAB1278v,66,1587.029364631
DSC_1484_RAB1278v,71,1553.515949014
DSC_1484_RAB1278v,76,1505.603980110
DSC_1484_RAB1278v,81,1447.138600810
DSC_1484_RAB1278v,86,1381.911332334
DSC_1484_RAB1278v,91,1313.397640335
DSC_1484_RAB1278v,96,1244.581891005
DSC_1484_RAB1278v,101,1177.862063954
DSC_1484_RAB1278v,106,1115.022250550
DSC_1484_RAB1278v,111,1057.255738544
DSC_1484_RAB1278v,116,1005.224219516
DSC_1502_RAB1286d,1,263.809191572
DSC_1502_RAB1286d,6,935.932864543
DSC_1502_RAB1286d,11,1068.263869394
DSC_1502_RAB1286d,16,1012.330097258
DSC_1502_RAB1286d,21,953.826046876
DSC_1502_RAB1286d,26,926.854381965
DSC_1502_RAB1286d,31,924.629280312
DSC_1502_RAB1286d,36,938.730475478
DSC_1502_RAB1286d,41,960.862221693
DSC_1502_RAB1286d,46,983.470738584
DSC_1502_RAB1286d,51,1001.844434728
DSC_1502_RAB1286d,56,1014.138718528
DSC_1502_RAB1286d,61,1020.258451548
DSC_1502_RAB1286d,66,1020.869907344
DSC_1502_RAB1286d,71,1016.839651172
DSC_1502_RAB1286d,76,1008.981598913
DSC_1502_RAB1286d,81,997.971639357
DSC_1502_RAB1286d,86,984.342609150
DSC_1502_RAB1286d,91,968.513817336
DSC_1502_RAB1286d,96,950.829387098
DSC_1502_RAB1286d,101,931.589693894
DSC_1502_RAB1286d,106,911.072831392
DSC_1502_RAB1286d,111,889.544396529
DSC_1502_RAB1286d,116,867.259547821
DSC_1505_RAB1286v,1,395.264511379
DSC_1505_RAB1286v,6,1347.459089872
DSC_1505_RAB1286v,11,1595.508926737
DSC_1505_RAB1286v,16,1647.104637682
DSC_1505_RAB1286v,21,1641.117099828
DSC_1505_RAB1286v,26,1607.136469010
DSC_1505_RAB1286v,31,1563.967938391
DSC_1505_RAB1286v,36,1518.531904388
DSC_1505_RAB1286v,41,1474.272102941
DSC_1505_RAB1286v,46,1431.884735821
DSC_1505_RAB1286v,51,1390.636675407
DSC_1505_RAB1286v,56,1349.727856076
DSC_1505_RAB1286v,61,1308.757165924
DSC_1505_RAB1286v,66,1267.647031441
DSC_1505_RAB1286v,71,1226.471175829
DSC_1505_RAB1286v,76,1185.356834029
DSC_1505_RAB1286v,81,1144.458024050
DSC_1505_RAB1286v,86,1103.958075346
DSC_1505_RAB1286v,91,1064.069696786
DSC_1505_RAB1286v,96,1025.025929936
DSC_1505_RAB1286v,101,987.061298581
DSC_1505_RAB1286v,106,950.395164459
DSC_1505_RAB1286v,111,915.215606339
DSC_1505_RAB1286v,116,881.671574581
DSC_1506_RAB1320d,1,69.477588531
DSC_1506_RAB1320d,6,296.981500670
DSC_1506_RAB1320d,11,409.717633979
DSC_1506_RAB1320d,16,507.686900097
DSC_1506_RAB1320d,21,582.527067501
DSC_1506_RAB1320d,26,652.029344254
DSC_1506_RAB1320d,31,712.624496398
DSC_1506_RAB1320d,36,752.214884161
DSC_1506_RAB1320d,41,768.404121743
DSC_1506_RAB1320d,46,766.249662630
DSC_1506_RAB1320d,51,752.664463912
DSC_1506_RAB1320d,56,733.546012254
DSC_1506_RAB1320d,61,712.947484004
