Label,pattern_size,pattern_energy
DSC_1029_RAB664d,11,393.757878378
DSC_1029_RAB664d,16,481.015348057
DSC_1029_RAB664d,21,530.025716423
DSC_1029_RAB664d,26,548.520007120
DSC_1029_RAB664d,31,546.342103959
DSC_1029_RAB664d,36,531.317314526
DSC_1029_RAB664d,41,509.184184486
DSC_1029_RAB664d,46,483.636650386
DSC_1029_RAB664d,51,456.692234929
DSC_1029_RAB664d,56,429.338063484
DSC_1029_RAB664d,61,402.095661368
DSC_1029_RAB664d,66,375.321253194
DSC_1029_RAB664d,71,349.302926307
DSC_1029_RAB664d,76,324.275607366
DSC_1029_RAB664d,81,300.423045343
DSC_1029_RAB664d,86,277.883821247
DSC_1029_RAB664d,91,256.759330611
DSC_1029_RAB664d,96,237.119818446
DSC_1029_RAB664d,101,219.007944572
DSC_1029_RAB664d,106,202.440664280
DSC_1029_RAB664d,111,187.410490204
DSC_1029_RAB664d,116,173.886745718
DSC_1031_RAB664v,1,327.463183294
DSC_1031_RAB664v,6,964.582656147
DSC_1031_RAB664v,11,1062.360147659
DSC_1031_RAB664v,16,1192.365789797
DSC_1031_RAB664v,21,1180.869768403
DSC_1031_RAB664v,26,1118.807174018
DSC_1031_RAB664v,31,1071.827369406
DSC_1031_RAB664v,36,1044.239530728
DSC_1031_RAB664v,41,1020.158964251
DSC_1031_RAB664v,46,989.263220646
DSC_1031_RAB664v,51,949.363160261
DSC_1031_RAB664v,56,902.358555777
DSC_1031_RAB664v,61,851.169080241
DSC_1031_RAB664v,66,798.386521395
DSC_1031_RAB664v,71,745.918696568
DSC_1031_RAB664v,76,695.039009202
DSC_1031_RAB664v,81,646.545276048
DSC_1031_RAB664v,86,600.911523055
DSC_1031_RAB664v,91,558.400638027
DSC_1031_RAB664v,96,519.139075298
DSC_1031_RAB664v,101,483.163545505
DSC_1031_RAB664v,106,450.448831111
DSC_1031_RAB664v,111,420.924010535
DSC_1031_RAB664v,116,394.481878724
DSC_1035_RAB665v,1,184.326435801
DSC_1035_RAB665v,6,594.191574336
DSC_1035_RAB665v,11,595.185590353
DSC_1035_RAB665v,16,719.205817049
DSC_1035_RAB665v,21,817.485120249
DSC_1035_RAB665v,26,878.620719141
DSC_1035_RAB665v,31,906.269575040
DSC_1035_RAB665v,36,906.150124066
DSC_1035_RAB665v,41,884.871147471
DSC_1035_RAB665v,46,848.695543982
DSC_1035_RAB665v,51,803.138420131
DSC_1035_RAB665v,56,752.873016242
DSC_1035_RAB665v,61,701.637120820
DSC_1035_RAB665v,66,652.189782491
DSC_1035_RAB665v,71,606.368206800
DSC_1035_RAB665v,76,565.223655124
DSC_1035_RAB665v,81,529.190995380
DSC_1035_RAB665v,86,498.256968211
DSC_1035_RAB665v,91,472.106162992
DSC_1035_RAB665v,96,450.237977084
DSC_1035_RAB665v,101,432.054381330
DSC_1035_RAB665v,106,416.924153527
DSC_1035_RAB665v,111,404.228741021
DSC_1035_RAB665v,116,393.394574668
DSC_1036_RAB665d,1,92.112892554
DSC_1036_RAB665d,6,170.964028820
DSC_1036_RAB665d,11,110.640479764
DSC_1036_RAB665d,16,114.149707706
DSC_1036_RAB665d,21,118.397936693
DSC_1036_RAB665d,26,121.464605232
DSC_1036_RAB665d,31,122.945582315
DSC_1036_RAB665d,36,122.412095085
DSC_1036_RAB665d,41,120.156239657
DSC_1036_RAB665d,46,116.845707297
DSC_1036_RAB665d,51,113.095015209
DSC_1036_RAB665d,56,109.318220051
DSC_1036_RAB665d,61,105.739417742
DSC_1036_RAB665d,66,102.446022211
DSC_1036_RAB665d,71,99.442200211
DSC_1036_RAB665d,76,96.691189877
DSC_1036_RAB665d,81,94.144224907
DSC_1036_RAB665d,86,91.756986488
DSC_1036_RAB665d,91,89.496497531
DSC_1036_RAB665d,96,87.341880394
DSC_1036_RAB665d,101,85.281964164
DSC_1036_RAB665d,106,83.311934698
DSC_1036_RAB665d,111,81.430134850
DSC_1036_RAB665d,116,79.635686242
DSC_1040_RAB672d,1,240.391901316
DSC_1040_RAB672d,6,630.521687149
DSC_1040_RAB672d,11,733.626706390
DSC_1040_RAB672d,16,843.055790239
DSC_1040_RAB672d,21,921.981955254
DSC_1040_RAB672d,26,954.936276428
DSC_1040_RAB672d,31,944.810798432
DSC_1040_RAB672d,36,905.311966515
DSC_1040_RAB672d,41,850.522981776
DSC_1040_RAB672d,46,790.151493529
DSC_1040_RAB672d,51,729.430396884
DSC_1040_RAB672d,56,670.575135815
DSC_1040_RAB672d,61,614.237633598
DSC_1040_RAB672d,66,560.495155704
DSC_1040_RAB672d,71,509.358954009
DSC_1040_RAB672d,76,460.946621198
DSC_1040_RAB672d,81,415.480790797
DSC_1040_RAB672d,86,373.229240098
DSC_1040_RAB672d,91,334.444569702
DSC_1040_RAB672d,96,299.322721202
DSC_1040_RAB672d,101,267.980072194
DSC_1040_RAB672d,106,240.443540650
DSC_1040_RAB672d,111,216.647841872
DSC_1040_RAB672d,116,196.437178306
DSC_1041_RAB672v,1,387.633521436
DSC_1041_RAB672v,6,987.452405770
DSC_1041_RAB672v,11,1142.614179496
DSC_1041_RAB672v,16,1282.215334124
DSC_1041_RAB672v,21,1345.652492174
DSC_1041_RAB672v,26,1339.073028323
DSC_1041_RAB672v,31,1279.716486024
DSC_1041_RAB672v,36,1189.935047085
DSC_1041_RAB672v,41,1088.583467770
DSC_1041_RAB672v,46,987.735185616
DSC_1041_RAB672v,51,893.413066215
DSC_1041_RAB672v,56,807.772476117
DSC_1041_RAB672v,61,731.055960697
DSC_1041_RAB672v,66,662.775809549
DSC_1041_RAB672v,71,602.253738653
DSC_1041_RAB672v,76,548.805067838
DSC_1041_RAB672v,81,501.774398326
DSC_1041_RAB672v,86,460.529567627
DSC_1041_RAB672v,91,424.453244180
DSC_1041_RAB672v,96,392.944093260
DSC_1041_RAB672v,101,365.425542939
DSC_1041_RAB672v,106,341.357842451
DSC_1041_RAB672v,111,320.249118221
DSC_1041_RAB672v,116,301.662593405
DSC_1084_RAB931v,1,217.004473298
DSC_1084_RAB931v,6,966.184789645
DSC_1084_RAB931v,11,1099.262102205
DSC_1084_RAB931v,16,1029.823242102
DSC_1084_RAB931v,21,957.205388196
DSC_1084_RAB931v,26,985.884418183
DSC_1084_RAB931v,31,1044.474982025
DSC_1084_RAB931v,36,1084.867854157
DSC_1084_RAB931v,41,1092.845007784
DSC_1084_RAB931v,46,1066.923898730
DSC_1084_RAB931v,51,1012.593662511
DSC_1084_RAB931v,56,939.048121687
DSC_1084_RAB931v,61,856.320806299
DSC_1084_RAB931v,66,773.287007293
DSC_1084_RAB931v,71,696.575122886
DSC_1084_RAB931v,76,630.205362726
DSC_1084_RAB931v,81,575.754923692
DSC_1084_RAB931v,86,532.877696421
DSC_1084_RAB931v,91,500.009278297
DSC_1084_RAB931v,96,475.070785522
DSC_1084_RAB931v,101,456.008025808
DSC_1084_RAB931v,106,441.094237501
DSC_1084_RAB931v,111,429.025381676
DSC_1084_RAB931v,116,418.888046135
DSC_1085_RAB932v,1,184.064851838
DSC_1085_RAB932v,6,584.121482262
DSC_1085_RAB932v,11,805.294273574
DSC_1085_RAB932v,16,946.883367184
DSC_1085_RAB932v,21,1045.526663656
DSC_1085_RAB932v,26,1115.746229432
DSC_1085_RAB932v,31,1152.052428002
DSC_1085_RAB932v,36,1147.383377471
DSC_1085_RAB932v,41,1106.734833966
DSC_1085_RAB932v,46,1043.619918275
DSC_1085_RAB932v,51,972.811269942
DSC_1085_RAB932v,56,905.572772604
DSC_1085_RAB932v,61,848.160338528
DSC_1085_RAB932v,66,802.556996096
DSC_1085_RAB932v,71,768.104696073
DSC_1085_RAB932v,76,743.031873314
DSC_1085_RAB932v,81,725.424454643
DSC_1085_RAB932v,86,713.644794716
DSC_1085_RAB932v,91,706.404048363
DSC_1085_RAB932v,96,702.691314473
DSC_1085_RAB932v,101,701.680477664
DSC_1085_RAB932v,106,702.664705180
DSC_1085_RAB932v,111,705.023306864
DSC_1085_RAB932v,116,708.211596442
DSC_1088_RAB932d,1,117.651495780
DSC_1088_RAB932d,6,347.046822739
DSC_1088_RAB932d,11,357.009145156
DSC_1088_RAB932d,16,353.696389291
DSC_1088_RAB932d,21,342.610351220
DSC_1088_RAB932d,26,338.862492825
DSC_1088_RAB932d,31,339.488955909
DSC_1088_RAB932d,36,339.162368389
DSC_1088_RAB932d,41,334.749421397
DSC_1088_RAB932d,46,325.413183927
DSC_1088_RAB932d,51,312.002470344
DSC_1088_RAB932d,56,296.145140348
DSC_1088_RAB932d,61,279.492075391
DSC_1088_RAB932d,66,263.311703896
DSC_1088_RAB932d,71,248.383087816
DSC_1088_RAB932d,76,235.065164802
DSC_1088_RAB932d,81,223.434388992
DSC_1088_RAB932d,86,213.418785657
DSC_1088_RAB932d,91,204.892322906
DSC_1088_RAB932d,96,197.724685051
DSC_1088_RAB932d,101,191.796923315
DSC_1088_RAB932d,106,186.999232992
DSC_1088_RAB932d,111,183.223248488
DSC_1088_RAB932d,116,180.356222437
DSC_1089_RAB933d,1,127.243053104
DSC_1089_RAB933d,6,395.353432701
DSC_1089_RAB933d,11,426.449339239
DSC_1089_RAB933d,16,428.897765540
DSC_1089_RAB933d,21,423.289504284
DSC_1089_RAB933d,26,417.032521229
DSC_1089_RAB933d,31,410.335918993
DSC_1089_RAB933d,36,399.446736400
DSC_1089_RAB933d,41,382.238451103
DSC_1089_RAB933d,46,359.811283742
DSC_1089_RAB933d,51,334.925233778
DSC_1089_RAB933d,56,310.303950481
DSC_1089_RAB933d,61,287.859687878
DSC_1089_RAB933d,66,268.608226894
DSC_1089_RAB933d,71,252.867700645
DSC_1089_RAB933d,76,240.502625210
DSC_1089_RAB933d,81,231.124302848
DSC_1089_RAB933d,86,224.233151820
DSC_1089_RAB933d,91,219.312039874
DSC_1089_RAB933d,96,215.882775993
DSC_1089_RAB933d,101,213.534992046
DSC_1089_RAB933d,106,211.936165526
DSC_1089_RAB933d,111,210.829172103
DSC_1089_RAB933d,116,210.023159840
DSC_1092_RAB933v,1,197.591340551
DSC_1092_RAB933v,6,677.670963974
DSC_1092_RAB933v,11,895.742497457
DSC_1092_RAB933v,16,976.677534641
DSC_1092_RAB933v,21,1028.193552606
DSC_1092_RAB933v,26,1074.524043494
DSC_1092_RAB933v,31,1095.697178288
DSC_1092_RAB933v,36,1088.621684758
DSC_1092_RAB933v,41,1062.819244359
DSC_1092_RAB933v,46,1027.798929410
DSC_1092_RAB933v,51,989.305011877
DSC_1092_RAB933v,56,950.485000913
DSC_1092_RAB933v,61,913.481750747
DSC_1092_RAB933v,66,880.105162282
DSC_1092_RAB933v,71,851.823683635
DSC_1092_RAB933v,76,829.552420883
DSC_1092_RAB933v,81,813.524934963
DSC_1092_RAB933v,86,803.333696221
DSC_1092_RAB933v,91,798.101593919
DSC_1092_RAB933v,96,796.702791817
DSC_1092_RAB933v,101,797.961149878
DSC_1092_RAB933v,106,800.790261366
DSC_1092_RAB933v,111,804.269741063
DSC_1092_RAB933v,116,807.671557116
DSC_1101_RAB937d,1,129.978687800
DSC_1101_RAB937d,6,476.946137698
DSC_1101_RAB937d,11,448.493604957
DSC_1101_RAB937d,16,443.161828713
DSC_1101_RAB937d,21,479.013541153
DSC_1101_RAB937d,26,516.445644859
DSC_1101_RAB937d,31,539.267788316
DSC_1101_RAB937d,36,544.564995188
DSC_1101_RAB937d,41,534.770893946
DSC_1101_RAB937d,46,514.048982586
DSC_1101_RAB937d,51,486.540249556
DSC_1101_RAB937d,56,455.632969517
DSC_1101_RAB937d,61,423.796588294
DSC_1101_RAB937d,66,392.680198181
DSC_1101_RAB937d,71,363.297542165
DSC_1101_RAB937d,76,336.208886481
DSC_1101_RAB937d,81,311.666762737
DSC_1101_RAB937d,86,289.722021688
DSC_1101_RAB937d,91,270.297376713
DSC_1101_RAB937d,96,253.237659780
DSC_1101_RAB937d,101,238.343505239
DSC_1101_RAB937d,106,225.394286917
DSC_1101_RAB937d,111,214.163597920
DSC_1101_RAB937d,116,204.429660104
DSC_1104_RAB937v,1,206.330875077
DSC_1104_RAB937v,6,841.320096931
DSC_1104_RAB937v,11,799.644042495
DSC_1104_RAB937v,16,694.789286242
DSC_1104_RAB937v,21,690.186902667
DSC_1104_RAB937v,26,696.470222270
DSC_1104_RAB937v,31,678.424858436
DSC_1104_RAB937v,36,634.477825744
DSC_1104_RAB937v,41,574.988356780
DSC_1104_RAB937v,46,511.552613153
